종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"227570","TIGER 우량가치","16710","25","0.15","16688.80","16725","16730","16550","3647","60659732","6516900000","0","390000","FnGuide 퀄리티밸류 지수","33718.18","70.34","0.21"
"438330","TIGER 우량회사채액티브","115515","-230","-0.20","115640.64","115685","115770","115510","45266","5233320769","763092090000","0","6606000","KIS 투자등급회사채 지수(총수익)","135.51","0.00","0.00"
"261140","TIGER 우선주","21395","415","1.98","21336.91","20980","21395","20900","89124","1884522564","30380900000","0","1420000","코스피 우선주 지수","5052.63","95.04","1.92"
"130680","TIGER 원유선물Enhanced(H)","3915","35","0.90","3938.76","3905","3950","3895","102267","401611003","20945250000","0","5350000","S&P GSCI Crude Oil Enhanced Index ER","476.45","0.00","0.00"
"217770","TIGER 원유선물인버스(H)","2685","-15","-0.56","2665.71","2685","2685","2660","39948","106486781","5638500000","0","2100000","S&P GSCI Crude Oil Index ER","132.95","0.00","0.00"
"195930","TIGER 유로스탁스50(합성 H)","21530","-435","-1.98","21922.92","21965","21990","21285","13972","302981748","44136500000","0","2050000","EURO STOXX 50 Index","6029.45","0.00","0.00"
"225050","TIGER 유로스탁스레버리지(합성 H)","14860","-460","-3.00","15324.55","15320","15405","14860","80974","1230365907","7430000000","0","500000","EURO STOXX 50 Index","6029.45","0.00","0.00"
"245350","TIGER 유로스탁스배당30","18755","-55","-0.29","18822.23","18800","18855","18605","11747","220026114","30008000000","0","1600000","Euro STOXX Select Dividend 30","2223.42","0.00","0.00"
"091220","TIGER 은행","13325","-55","-0.41","13295.44","13285","13345","13210","21800","289423022","15723500000","0","1180000","KRX 은행","1311.55","-8.42","-0.64"
"466940","TIGER 은행고배당플러스TOP10","21295","-120","-0.56","21298.44","21305","21370","21200","765455","16293259679","658015500000","0","30900000","FnGuide 은행고배당플러스TOP10 지수(시장가격 지수)","1968.80","-14.59","-0.74"
"307510","TIGER 의료기기","18575","45","0.24","18573.47","18695","18695","18420","8962","167056115","9287500000","0","500000","FnGuide 의료기기 지수","1925.88","-6.82","-0.35"
"225060","TIGER 이머징마켓MSCI레버리지(합성 H)","13155","-145","-1.09","13297.95","13300","13305","12930","586","7642607","13944300000","0","1060000","MSCI EM Index","1485.90","0.93","0.06"
"453870","TIGER 인도니프티50","13845","-130","-0.93","13891.64","13975","13975","13825","268006","3722863496","447193500000","0","32300000","Nifty 50 Index","25694.35","0.00","0.00"
"236350","TIGER 인도니프티50레버리지(합성)","41850","-970","-2.27","41851.18","42770","42770","41800","3056","128583080","26784000000","0","640000","Nifty 50 Index","25694.35","0.00","0.00"
"479730","TIGER 인도빌리언컨슈머","11145","-175","-1.55","11188.25","11290","11290","11135","31106","348084644","127610250000","0","11450000","Mirae Asset India Billion Consumer 지수(PR)","4498.95","0.00","0.00"
"123310","TIGER 인버스","2300","-40","-1.71","2302.62","2355","2355","2290","2113991","4904083988","41860000000","0","18200000","코스피 200 선물지수","3521.96","45.78","1.32"
"365000","TIGER 인터넷TOP10","4665","25","0.54","4676.92","4630","4690","4615","662858","3085332746","75806250000","0","16250000","KRX 인터넷 TOP 10 지수","1170.72","5.52","0.47"
"195920","TIGER 일본TOPIX(합성 H)","31215","-205","-0.65","31406.02","31310","31310","30990","4313","134512409","15607500000","0","500000","TOPIX","3656.40","-2.28","-0.06"
"241180","TIGER 일본니케이225","30095","-355","-1.17","30065.21","30455","30755","30005","53937","1626181993","371372300000","0","12340000","Nikkei 225","53583.57","-352.60","-0.65"
"465660","TIGER 일본반도체FACTSET","19840","-10","-0.05","20057.14","20435","20435","18900","29775","589023758","16864000000","0","850000","FactSet Japan Semiconductor Index(PR)","6014.42","0.97","0.02"
"292560","TIGER 일본엔선물","8640","20","0.23","8651.06","8645","8675","8640","70679","611539545","64800000000","0","7500000","엔선물지수","481.74","1.55","0.32"
"494670","TIGER 조선TOP10","31940","910","2.93","32033.25","31495","31980","31200","1740301","55219153031","1101930000000","0","34500000","iSelect 조선TOP10 Index(PR)","4960.82","146.98","3.05"
"451540","TIGER 종합채권(AA-이상)액티브","54765","-190","-0.35","54778.54","54880","54925","54765","10179","558520840","1023886440000","0","18696000","KIS 종합채권 AA-이상 총수익 지수(Total return Index)","118.87","0.00","0.00"
"150460","TIGER 중국소비테마","7330","-65","-0.88","7358.27","7375","7377","7317","67454","495528783","74326200000","0","10140000","FnGuide 중국내수테마 지수","3772.45","-28.57","-0.75"
"302190","TIGER 중장기국채","50795","-190","-0.37","50826.53","50920","50965","50795","37465","1906553595","316960800000","0","6240000","KIS 국채 3-10년 지수(시장가격지수)","10275.25","-29.47","-0.29"
"157500","TIGER 증권","12080","-10","-0.08","12095.86","12100","12455","11990","791209","9592863515","177817600000","0","14720000","FnGuide 증권 지수","5969.72","0.93","0.02"
"307520","TIGER 지주회사","18100","100","0.56","18097.79","17970","18150","17830","530436","9573151220","292315000000","0","16150000","FnGuide 지주회사 지수","2680.70","22.17","0.83"
"0067Y0","TIGER 차이나AI소프트웨어","14610","-440","-2.92","14625.07","15225","15225","14590","55453","819679672","27028500000","0","1850000","Mirae Asset China AI Software 지수 (Price Return, HKD)","1165.76","0.00","0.00"
"192090","TIGER 차이나CSI300","13115","-35","-0.27","13175.28","13165","13215","13080","103949","1364703449","203938250000","0","15550000","CSI 300 Index","0.00","-4731.87","-100.00"
"204480","TIGER 차이나CSI300레버리지(합성)","29360","30","0.10","29914.43","29330","29720","29145","10624","311817607","119788800000","0","4080000","CSI 300 Index","0.00","-4731.87","-100.00"
"217780","TIGER 차이나CSI300인버스(합성)","5350","15","0.28","5402.46","5305","5400","5305","16","85665","8292500000","0","1550000","CSI 300 Index","0.00","-4731.87","-100.00"
"245360","TIGER 차이나HSCEI","14210","-190","-1.32","14287.37","14300","14345","14150","9450","134330105","47603500000","0","3350000","Hang Seng China H","9139.37","-81.44","-0.88"
"414780","TIGER 차이나과창판STAR50(합성)","13060","-55","-0.42","13191.50","13115","13260","13045","280844","3684383854","212878000000","0","16300000","STAR 50 Index(Price Return)","1507.01","-7.06","-0.47"
"0067V0","TIGER 차이나글로벌리더스TOP3+","11930","-80","-0.67","12226.03","12015","12130","11895","27850","332716703","64422000000","0","5400000","Solactive-KEDI 차이나글로벌리더스TOP3플러스 지수 (Price Return, CNH)","2577.45","0.00","0.00"
"371470","TIGER 차이나바이오테크SOLACTIVE","9170","-200","-2.13","9254.35","9500","9500","9130","95991","885980453","72626400000","0","7920000","Solactive China Biotech Index(PR)","1882.31","0.00","0.00"
"396520","TIGER 차이나반도체FACTSET","11750","30","0.26","11662.42","11720","11800","11525","653742","7647064461","194110000000","0","16520000","FactSet China Semiconductor 지수(PR)","262.00","0.00","0.00"
"371460","TIGER 차이나전기차SOLACTIVE","13080","-35","-0.27","13173.00","13095","13250","12990","988817","12964399212","1597852800000","0","122160000","Solactive China Electric Vehicle and Battery Index(PR)","2554.57","0.00","0.00"
"456680","TIGER 차이나전기차레버리지(합성)","10530","50","0.48","10700.70","10720","10720","10395","40821","430456980","75078900000","0","7130000","Solactive China Electric Vehicle and Battery Index(PR)","2554.57","0.00","0.00"
"396510","TIGER 차이나클린에너지SOLACTIVE","8900","210","2.42","9080.73","8800","8970","8595","16932","150257190","22428000000","0","2520000","Solactive China Clean Energy 지수(PR)","2143.07","0.00","0.00"
"0047A0","TIGER 차이나테크TOP10","12680","-155","-1.21","12719.46","12835","12850","12660","456491","5804110475","309392000000","0","24400000","Mirae Asset China Tech Top 10 지수 (Price Return)","4047.39","0.00","0.00"
"117690","TIGER 차이나항셍30","23020","-265","-1.14","23102.26","23980","23980","22975","7356","170445449","13812000000","0","600000","Hang Seng China (Hong Kong-listed) 30 Index","9723.01","-117.00","-1.19"
"371160","TIGER 차이나항셍테크","9355","-100","-1.06","9375.81","9450","9455","9340","1467043","13752100593","1132890500000","0","121100000","Hang Seng TECH Index","5749.73","-72.45","-1.24"
"438320","TIGER 차이나항셍테크레버리지(합성 H)","9055","-190","-2.06","9078.92","9015","9185","9000","84120","761983804","36582200000","0","4040000","Hang Seng TECH Index","5749.73","-72.45","-1.24"
"0053L0","TIGER 차이나휴머노이드로봇","14840","100","0.68","14838.07","14740","15035","14610","2044528","30355523380","489720000000","0","33000000","Mirae Asset China Humanoid Robot 지수(PR)","3482.83","0.00","0.00"
"0117V0","TIGER 코리아AI전력기기TOP3플러스","14460","155","1.08","14455.74","14355","14735","14320","2455782","35650360039","414279000000","0","28650000","KEDI 코리아AI전력기기TOP3플러스 지수","21151.19","160.95","0.77"
"292150","TIGER 코리아TOP10","25675","460","1.82","25623.73","25055","25705","25005","2892743","73668934395","1623943750000","0","63250000","FnGuide TOP10 지수","9028.75","181.39","2.05"
"0052D0","TIGER 코리아배당다우존스","13965","220","1.60","14002.34","13710","14005","13710","517425","7190727760","450371250000","0","32250000","Dow Jones Korea Dividend 30 지수 (Price Return)","1854.37","0.00","0.00"
"0104P0","TIGER 코리아배당다우존스위클리커버드콜","10595","120","1.15","10612.34","10465","10610","10415","52075","547135890","34963500000","0","3300000","KRX 다우존스 코리아 배당 30 타겟 7% 위클리 커버드콜 지수","2488.80","37.76","1.54"
"496080","TIGER 코리아밸류업","20990","315","1.52","21052.35","20650","21105","20570","481125","10063524187","194157500000","0","9250000","코리아 밸류업 지수","2135.98","43.53","2.08"
"0091P0","TIGER 코리아원자력","14005","520","3.86","13981.38","14005","14050","13590","5159953","71294466218","221979250000","0","15850000","iSelect 코리아 원자력 지수 (Price Return)","3043.47","99.61","3.38"
"471780","TIGER 코리아테크액티브","19410","155","0.80","19412.47","19260","19445","19135","13082","253049760","32608800000","0","1680000","KRX 정보기술","3041.10","41.56","1.39"
"0148J0","TIGER 코리아휴머노이드로봇산업","13805","1985","16.79","13429.25","12350","13815","12250","16399832","216884027873","235375250000","0","17050000","KEDI 코리아 휴머노이드로봇산업 지수 (PR)","8778.26","1058.57","13.71"
"232080","TIGER 코스닥150","16480","160","0.98","16503.22","16215","16490","16170","1447264","23718481032","392553600000","0","23820000","코스닥 150","1621.65","15.80","0.98"
"233160","TIGER 코스닥150 레버리지","13920","240","1.75","13986.47","13375","13925","13375","528500","7231562762","90480000000","0","6500000","코스닥 150","1621.44","15.59","0.97"
"261060","TIGER 코스닥150IT","17925","320","1.82","17944.46","17605","17925","17485","9257","164732170","6453000000","0","360000","코스닥 150 정보기술","917.53","17.61","1.96"
"261070","TIGER 코스닥150바이오테크","18255","-115","-0.63","18213.50","18205","18435","18060","179910","3280057221","63527400000","0","3480000","코스닥 150 헬스케어","6320.22","-59.22","-0.93"
"250780","TIGER 코스닥150선물인버스","2835","-35","-1.22","2829.98","2875","2885","2835","74673","212848469","15876000000","0","5600000","F-코스닥150 지수","1875.60","14.47","0.78"
"461580","TIGER 코스닥글로벌","15930","110","0.70","15931.37","15850","15930","15695","20764","329091235","5575500000","0","350000","코스닥 글로벌 지수","2005.24","0.56","0.03"
"277630","TIGER 코스피","51130","710","1.41","51099.03","50365","51190","50265","104322","5286642112","327232000000","0","6400000","코스피","4904.66","63.92","1.32"
"210780","TIGER 코스피고배당","21665","280","1.31","21685.37","21385","21665","21370","41849","901421980","69544650000","0","3210000","코스피 고배당 50","4309.94","57.73","1.36"
"277640","TIGER 코스피대형주","26005","420","1.64","25972.91","25605","26025","25480","66278","1707686795","29905750000","0","1150000","코스피 대형주","5181.34","76.93","1.51"
"277650","TIGER 코스피중형주","20230","180","0.90","20258.32","20190","20265","20050","1584","31937025","4046000000","0","200000","코스피 중형주","3942.77","27.81","0.71"
"376410","TIGER 탄소효율그린뉴딜","16830","185","1.11","16832.61","16600","16860","16545","8855","148167690","16830000000","0","1000000","KRX/S&P 탄소효율 그린뉴딜지수","2835.57","38.91","1.39"
"447770","TIGER 테슬라채권혼합Fn","15015","-80","-0.53","15071.52","15015","15080","15000","649873","9766263012","678678000000","0","45200000","FnGuide 테슬라채권혼합 지수","3827.09","-10.46","-0.27"
"0060H0","TIGER 토탈월드스탁액티브","12310","-115","-0.93","12385.93","12420","12420","12290","171439","2110814386","364376000000","0","29600000","FTSE Global All Cap Index(PR)","1149.40","0.00","0.00"
"387280","TIGER 퓨처모빌리티액티브","11095","530","5.02","11096.43","10570","11095","10570","41252","451237289","18528650000","0","1670000","FnGuide 퓨처모빌리티 지수","2718.32","97.63","3.73"
"449690","TIGER 한중반도체(합성)","32260","65","0.20","32234.53","32220","32425","32050","1558","50080510","24195000000","0","750000","KRX CSI 한·중 반도체지수","7868.32","20.80","0.27"
"449680","TIGER 한중전기차(합성)","12555","530","4.41","12638.91","12290","12625","12275","1981","24389360","10671750000","0","850000","KRX CSI 한·중 전기차지수","5445.06","221.59","4.24"
"143860","TIGER 헬스케어","49850","-635","-1.26","49820.29","50115","50135","49580","113319","5649471546","230307000000","0","4620000","KRX 헬스케어","5061.61","-62.75","-1.22"
"138540","TIGER 현대차그룹+펀더멘털","58310","4985","9.35","58260.20","53800","58400","53610","1933640","109351055871","286885200000","0","4920000","MKF 현대차그룹+ FW","68171.23","5794.36","9.29"
"228790","TIGER 화장품","3310","-40","-1.19","3310.02","3345","3345","3295","3966518","13133772743","364133100000","0","110010000","WISE 화장품 지수","3336.76","-44.11","-1.30"
"441800","TIMEFOLIO Korea플러스배당액티브","22295","165","0.75","22256.48","22090","22315","22000","399025","8852092528","332641400000","0","14920000","코스피 200","713.96","9.32","1.32"
"463050","TIMEFOLIO K바이오액티브","19360","-240","-1.22","19347.28","19360","19595","19135","1655947","32099649940","522720000000","0","27000000","KRX 헬스케어","5061.21","-63.15","-1.23"
